medcodeid,observations,originalreadcode,cleansedreadcode,term,snomedctconceptid,snomedctdescriptionid,emiscodecategoryid,original,alcohol_variable_sc_2,alcohol_category_second_screen,conflict,Consensuscode,alcohol_variable_final,AUD_final
5110241000006114,1,^ESCTAL511024,,Alcohol-induced hypoglycemia,237641009,356163019,31,1,code used less than 10 times,,,,code used less than 10 times,
1975511000006112,1,EMISICD10|F1070,,"Mental & behav dis due to use alcohol: resid & late-onset psychot dis, flashbacks",1975511000006108,1975511000006112,32,1,code used less than 10 times,,,,code used less than 10 times,
7329201000006115,1,^ESCTEN732920,,Endoscopy of upper gastrointestinal tract and banding of oesophageal varices,446739005,2882444016,31,1,code used less than 10 times,,,,code used less than 10 times,
1975661000006111,1,EMISICD10|F1072,,"Mental & behav dis due to use alcohol: resid & late-onset psychot dis, residual affective disorder",1975661000006107,1975661000006111,32,1,code used less than 10 times,,,,code used less than 10 times,
324480010,4,SM020,SM02000,Toxic effect of isopropyl alcohol,212813006,324477014,32,1,code used less than 10 times,,,,code used less than 10 times,
1974031000006110,1,EMISICD10|F1706,,"Mental & behav dis due to use tobacco: acute intoxication, with convulsions",1974031000006106,1974031000006110,32,1,code used less than 10 times,,,,code used less than 10 times,
5549981000006119,3,^ESCTDR554998,,Drinking problem scale,273425005,408832018,31,1,code used less than 10 times,,,,code used less than 10 times,
391921000006113,6,U20yy,U20yy00,[X]Int self poison unspecif chemical other spec place,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
1043541000006119,5,ALLERGY19499NEMIS,,Adverse reaction to Liquid Paraffin And Acetylated Wool Alcohols,1043541000006103,1043541000006119,5,1,code used less than 10 times,,,,code used less than 10 times,
4271141000006110,1,^ESCTEA427114,,Eating feeding and drinking observations,116336009,422193012,31,1,code used less than 10 times,,,,code used less than 10 times,
7967731000006110,1,^ESCTDE796773,,Decreased alcohol consumption,1161000175101,3037933018,31,1,code used less than 10 times,,,,code used less than 10 times,
380011000006110,3,U810,U810.00,[X]Evid alcoh invol determ by levl of intox mild alcoh intox,25702006,43081018,32,,code used less than 10 times,,,,code used less than 10 times,
391501000006112,1,U2093,U209300,"[X]Intentional self poisoning by and exposure to alcohol, occurrence at sports and athletics area",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
397221000006114,3,Eu144,Eu14400,[X]Men & behav dis due cocaine: withdrawl state wth delirium,91388009,151411015,32,,code used less than 10 times,,,,code used less than 10 times,
397151000006113,1,Eu164,Eu16400,[X]Mental and behavioural disorders due to use of hallucinogens: withdrawal state with delirium,91388009,151411015,32,1,code used less than 10 times,,,,code used less than 10 times,
4834121000006111,1,^ESCTFE483412,,Fetal or neonatal effect of varices of cord,206097004,2965875017,32,1,code used less than 10 times,,,,code used less than 10 times,
324397015,7,SLEz,SLEz.00,"Water, mineral or uric acid metabolism poisoning NOS",75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
4656741000006118,4,^ESCTFI465674,,Fibreoptic oesophagoscopy and injection sclerotherapy of varices,173639004,268877012,32,1,code used less than 10 times,,,,code used less than 10 times,
5495301000006113,1,^ESCTAL549530,,Alcoholism in family,266890009,2951879018,7,1,code used less than 10 times,,,,code used less than 10 times,
2502071000006119,8,^ESCTAL250207,,Alcohol user,219006,1462019,32,1,code used less than 10 times,,,,code used less than 10 times,
7837271000006119,7,^ESCTNO783727,,Non-alcoholic fatty liver disease without non-alcoholic steatohepatitis,722866000,3333798016,31,1,code used less than 10 times,,,,code used less than 10 times,
451567011,8,0C5-2,0C5..12,Drink processor,308242006,451567011,17,1,code used less than 10 times,,,,code used less than 10 times,
397461000006119,7,Eu17z,Eu17z00,[X]Mental and behavioural disorders due to use of tobacco: unspecified mental and behavioural disorder,30310000,50736017,32,,code used less than 10 times,,,,code used less than 10 times,
4978061000006119,2,^ESCTDE497806,,Dependent drinker,228281002,342327018,17,1,code used less than 10 times,,,,code used less than 10 times,
1973851000006114,1,EMISICD10|F1702,,"Mental & behav dis due to use tobacco: acute intoxication, with other medical complications",1973851000006105,1973851000006114,32,1,code used less than 10 times,,,,code used less than 10 times,
1973921000006114,1,EMISICD10|F1703,,"Mental & behav dis due to use tobacco: acute intoxication, with delirium",1973921000006105,1973921000006114,32,1,code used less than 10 times,,,,code used less than 10 times,
773271000006114,3,TB150,TB15000,"Insertion of gastric sound with complication, without blame",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
360881000006113,2,U1A91,U1A9100,[X]Accid poison/expos to alcohol at res institut,269765000,404332015,32,1,code used less than 10 times,,,,code used less than 10 times,
1972591000006111,1,EMISICD10|F1306,,"Mental & behav dis due seds/hypntcs: acute intoxication, with convulsions",1972591000006107,1972591000006111,32,1,code used less than 10 times,,,,code used less than 10 times,
373281000006113,2,U1724,U172400,[X]Contact with other hot fluids occurrn on street/highway,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
398751000006111,1,Eu187,Eu18700,[X]Mnt/bh dis vol solvents: resid & late-onset psychotic dis,91388009,151411015,32,,code used less than 10 times,,,,code used less than 10 times,
360631000006113,2,U1A95,U1A9500,[X]Accid poison/expos alcohol trade/service area,269765000,404332015,32,1,code used less than 10 times,,,,code used less than 10 times,
4978151000006117,1,^ESCTDR497815,,Drinks in public places,228287003,342336019,31,1,code used less than 10 times,,,,code used less than 10 times,
328753012,4,T9030,T903000,Accidental poisoning by dimethyl carbinol,216645001,328752019,32,,code used less than 10 times,,,,code used less than 10 times,
421791000006112,1,U4091,U409100,"[X]Poisoning by and exposure to alcohol, occurrence in residential institution, undetermined intent",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
372531000006115,1,U1777,U177700,[X]Contact with hot engines machinery+tools occurrn on farm,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
397741000006110,4,Eu163,Eu16300,[X]Mental and behavioural disorders due to use of hallucinogens: withdrawal state,91388009,151411015,32,1,code used less than 10 times,,,,code used less than 10 times,
26871000006115,1,TB1z,TB1z.00,"Other medical procedure with complication, no blame, NOS",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
6937421000006113,4,^ESCTET693742,,EtOH - Ethanol,419442005,2579709013,31,,code used less than 10 times,,,,code used less than 10 times,
328755017,5,T9032,T903200,Accidental poisoning by rubbing alcohol substitute,216648004,328755017,32,1,code used less than 10 times,,,,code used less than 10 times,
1119761000006114,5,ALLERGY13503NEMIS,,Adverse reaction to Alcoholic coal tar extract,1119761000006105,1119761000006114,5,1,code used less than 10 times,,,,code used less than 10 times,
1974531000006119,1,EMISICD10|F1731,,"Mental and behav dis due to use tobacco: withdrawal state, with convulsions",1974531000006103,1974531000006119,32,1,code used less than 10 times,,,,code used less than 10 times,
3630091000006111,5,^ESCTWE363009,,Wernicke-Korsakoff syndrome,69482004,115435016,32,1,code used less than 10 times,,,,code used less than 10 times,
422071000006117,4,U40y5,U40y500,[X]Pois/expos ?intent unspecif chemical trade/service area,75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
422371000006119,3,U40y7,U40y700,"[X]Poison/exposure ?intent, to unspecif chemical on farm",75478009,125363016,32,,code used less than 10 times,,,,code used less than 10 times,
7329361000006112,1,^ESCTEN732936,,Endoscopy of upper gastrointestinal tract and banding of gastric varices,446743009,2882534015,31,1,code used less than 10 times,,,,code used less than 10 times,
12001651000006110,2,^ESCT1200165,,Alcohol Use Disorders Identification Test - Consumption score,763256006,3638614019,3,1,code used less than 10 times,,,,code used less than 10 times,
991151000006114,1,SM0-98,SM0..98,Alcohol NOS - toxic effect,67426006,991151000006114,32,1,code used less than 10 times,,,,code used less than 10 times,
5253381000006112,3,^ESCTAV525338,,Aversion to food or drink,248134002,370437011,31,1,code used less than 10 times,,,,code used less than 10 times,
8106921000006119,1,^ESCTFE810692,,Feels it is not necessary to reduce alcohol consumption,334631000000103,619991000000110,31,1,code used less than 10 times,,,,code used less than 10 times,
372511000006114,1,U177z,U177z00,[X]Contact with hot engine machinry+tool occ unspecif place,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1972161000006112,9,EMISICD10|F1001,,"Mental & behav dis due to use alcohol: acute intoxication, with trauma or other bodily injury",1972161000006108,1972161000006112,32,1,code used less than 10 times,,,,code used less than 10 times,
318091016,8,RyuC,RyuC.00,[X]Ill-defined and unknown causes of mortality,404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
372411000006113,2,U1746,U174600,[X]Contact with hot air+gas occurrn at industr/constr area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
1973871000006116,4,EMISICD10|F1022,,"Mental and behav dis due to use alcohol: dependence syndr, currently on a clinically supervised maintenance or replacement regime [controlled dependence]",1973871000006100,1973871000006116,32,1,code used less than 10 times,,,,code used less than 10 times,
377081000006114,8,Eu102-3,Eu10213,[X]Dipsomania,66590003,500478011,32,,code used less than 10 times,,,,code used less than 10 times,
1538911000006119,2,PCSQI96,,Structured alcohol intervention,1538911000006103,1538911000006119,30,1,code used less than 10 times,,,,code used less than 10 times,
1973811000006113,7,EMISICD10|F1021,,"Mental and behav dis due to use alcohol: dependence syndr, currently abstinent, but in a protected environment",1973811000006109,1973811000006113,32,1,code used less than 10 times,,,,code used less than 10 times,
246271000006111,5,TB060,TB06000,"Partial removal of other organ with complication, no blame",404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
5733191000006119,2,^ESCTCA573319,,Caffeinated soft drinks,288458006,428102019,31,1,code used less than 10 times,,,,code used less than 10 times,
393501000006113,1,U20B5,U20B500,[X]Intent self pois other gas/vapour trade/service area,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
1971821000006116,2,EMISICD10|F1202,,"Mental & behav dis due cannabinoids: acute intoxication, with other medical complications",1971821000006100,1971821000006116,32,1,code used less than 10 times,,,,code used less than 10 times,
391491000006116,2,U20y6,U20y600,[X]Int self pois unspecif chemical indust/construct area,271982007,407014015,32,,code used less than 10 times,,,,code used less than 10 times,
1972271000006112,6,EMISICD10|F1002,,"Mental & behav dis due to use alcohol: acute intoxication, with other medical complications",1972271000006108,1972271000006112,32,1,code used less than 10 times,,,,code used less than 10 times,
397331000006116,3,Eu16y,Eu16y00,[X]Men/behav dis due to use hallucinogens: oth men/behav dis,91388009,151411015,32,,code used less than 10 times,,,,code used less than 10 times,
373301000006112,1,U1721,U172100,[X]Contact with other hot fluids occurrn resident instit'n,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
3727361000006114,3,^ESCTPO372736,,Poisoning by,75478009,125367015,32,,code used less than 10 times,,,,code used less than 10 times,
7679821000006119,3,^ESCTAS767982,,Assessment of eating and drinking behavior,710848001,3046531017,31,1,code used less than 10 times,,,,code used less than 10 times,
422121000006117,4,U4090,U409000,"[X]Poisoning by and exposure to alcohol, occurrence at home, undetermined intent",67426006,112060019,32,1,code used less than 10 times,,,,code used less than 10 times,
316812018,4,Q484z,Q484z00,Newborn drug reaction or intoxication NOS,206570000,316811013,5,1,code used less than 10 times,,,,code used less than 10 times,
4979021000006116,2,^ESCTAS497902,,Ashamed of drinking,228361001,342420015,31,1,code used less than 10 times,,,,code used less than 10 times,
7275551000006110,2,^ESCTNU727555,,Number of alcohol units consumed on typical drinking day,443315005,2840159012,31,1,code used less than 10 times,,,,code used less than 10 times,
1974101000006115,1,EMISICD10|F1502,,"Mental and behav dis due to other stimulants inc caffeine: acute intoxication, with other medical complications",1974101000006104,1974101000006115,32,1,code used less than 10 times,,,,code used less than 10 times,
374291000006114,3,U1756,U175600,[X]Contact wth hot househld applianc occ indust/constr area,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
12619041000006111,4,^ESCT1261904,,History of alcohol use,1104851000000107,2765571000000113,31,1,code used less than 10 times,,,,code used less than 10 times,
5023701000006112,3,^ESCTAC502370,,Acute intoxication,231466009,1784898013,31,1,code used less than 10 times,,,,code used less than 10 times,
5742081000006111,5,^ESCTFI574208,,Finding of quantity of drinking,289153004,428965015,31,1,code used less than 10 times,,,,code used less than 10 times,
1975141000006117,2,EMISICD10|F1050,,"Mental & behav dis due to use alcohol: psychotic disorder, schizophrenia-like",1975141000006101,1975141000006117,32,1,code used less than 10 times,,,,code used less than 10 times,
375201000006115,1,U1701,U170100,[X]Contct wth hot drink food fat+cookng oil occ resid instit,418611001,2576850010,32,1,code used less than 10 times,,,,code used less than 10 times,
359421000006113,2,RyuA9,RyuA900,[X]Abnorm immunolog finding in specimens oth org/syst/tiss,404684003,2156578010,27,,code used less than 10 times,,,,code used less than 10 times,
5002201000006115,2,^ESCTGE500220,,General food and drink types,229979003,344712017,31,1,code used less than 10 times,,,,code used less than 10 times,
13530371000006117,1,^ESCT1353037,,Alcohol Use Disorders Identification Test for Primary Care score,774089008,3727938010,3,1,code used less than 10 times,,,,code used less than 10 times,
372581000006119,1,U1757,U175700,[X]Contact with hot household appliances occurrence on farm,418611001,2576850010,32,,code used less than 10 times,,,,code used less than 10 times,
4120381000006110,9,^ESCTCU412038,,Current non-drinker of alcohol,105542008,2659855016,17,1,code used less than 10 times,,,,code used less than 10 times,
6619841000006116,1,^ESCTWI661984,,Withdrawal bleeding,399257006,1778709017,31,1,code used less than 10 times,,,,code used less than 10 times,
